LATITUDE,LONGITUDE,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
18.3968100000,103.9192900000,A,"95",6.1NRT,300.0000000000,94.5600000000,D
18.3047700000,103.1597600000,A,"73",6.1NRT,300.2000000000,17.0600000000,D
18.3032200000,103.1471800000,A,"80",6.1NRT,299.2700000000,28.1300000000,D
18.0768800000,101.3834800000,A,"79",6.1NRT,301.7000000000,15.6300000000,D
18.0674100000,101.3125400000,A,"50",6.1NRT,299.3900000000,12.8900000000,D
18.4196000000,104.0176400000,A,"92",6.1NRT,298.4600000000,83.7200000000,D
18.1271500000,101.6904900000,A,"87",6.1NRT,299.9700000000,32.3200000000,D
18.3982200000,103.7488700000,A,"70",6.1NRT,300.5900000000,12.5300000000,D
18.2026700000,102.1932000000,A,"89",6.1NRT,300.0300000000,63.2300000000,D
18.1351800000,101.6787000000,A,"71",6.1NRT,298.9900000000,18.2900000000,D
17.8161900000,99.3170300000,A,"66",6.1NRT,299.9100000000,8.9900000000,D
17.2595000000,95.7269000000,A,"42",6.1NRT,305.1800000000,10.6700000000,D
18.5153200000,104.5354700000,A,"39",6.1NRT,295.6800000000,13.8400000000,D
18.4298900000,103.8292000000,A,"67",6.1NRT,300.1400000000,10.8700000000,D
18.4179600000,103.7321800000,A,"86",6.1NRT,300.9800000000,42.6500000000,D
18.2393800000,102.3234800000,A,"97",6.1NRT,300.4600000000,84.0100000000,D
18.2248700000,102.2123200000,A,"45",6.1NRT,298.3800000000,5.8900000000,D
17.4410900000,96.7858600000,A,"74",6.1NRT,309.7100000000,10.4100000000,D
18.2491300000,102.3221500000,A,"89",6.1NRT,300.5800000000,45.2200000000,D
18.2244300000,102.1340300000,A,"80",6.1NRT,299.2600000000,53.7100000000,D
18.2229700000,102.1229300000,A,"91",6.1NRT,300.2500000000,73.6400000000,D
18.4359600000,103.7019300000,A,"72",6.1NRT,299.7600000000,14.9300000000,D
18.4342500000,103.6882700000,A,"72",6.1NRT,299.6100000000,15.0300000000,D
18.3175500000,102.7708900000,A,"100",6.1NRT,301.1800000000,131.9800000000,D
18.5899700000,104.8659800000,A,"0",6.1NRT,293.1800000000,28.8600000000,D
18.3274700000,102.7688500000,A,"93",6.1NRT,299.5400000000,62.5600000000,D
18.3245500000,102.7462500000,A,"74",6.1NRT,299.8500000000,16.2400000000,D
18.3230500000,102.7346900000,A,"80",6.1NRT,299.5700000000,24.4700000000,D
18.2392800000,102.0980400000,A,"90",6.1NRT,295.1700000000,66.3400000000,D
18.1487800000,101.4247400000,A,"90",6.1NRT,303.8100000000,37.5800000000,D
18.4389600000,103.6956900000,A,"80",6.1NRT,299.6500000000,26.0300000000,D
18.3789300000,103.1951900000,A,"58",6.1NRT,299.5700000000,10.6800000000,D
18.3682000000,103.1069600000,A,"47",6.1NRT,299.4200000000,9.2300000000,D
18.3274100000,102.7749900000,A,"88",6.1NRT,298.9200000000,46.5800000000,D
18.3260000000,102.7636500000,A,"70",6.1NRT,300.5100000000,34.1700000000,D
18.3231800000,102.7409400000,A,"48",6.1NRT,299.8600000000,20.9800000000,D
18.2710400000,102.3249400000,A,"66",6.1NRT,300.7400000000,12.8300000000,D
18.2414000000,102.0921700000,A,"82",6.1NRT,292.4100000000,66.0700000000,D
18.1550700000,101.4283300000,A,"93",6.1NRT,301.6900000000,50.7400000000,D
18.1537500000,101.4183100000,A,"79",6.1NRT,302.7300000000,24.4500000000,D
18.1443100000,101.3469800000,A,"69",6.1NRT,302.1200000000,16.9900000000,D
18.1429700000,101.3368500000,A,"47",6.1NRT,303.7000000000,14.8000000000,D
18.3892400000,103.1937600000,A,"76",6.1NRT,299.7900000000,19.3800000000,D
18.1535500000,101.3453400000,A,"75",6.1NRT,301.3600000000,17.6500000000,D
18.1522100000,101.3353200000,A,"38",6.1NRT,301.3300000000,10.5100000000,D
18.3444800000,102.7485200000,A,"54",6.1NRT,297.0800000000,19.4700000000,D
18.3430800000,102.7373400000,A,"97",6.1NRT,299.3100000000,90.8400000000,D
18.3416400000,102.7258800000,A,"97",6.1NRT,300.2100000000,89.2400000000,D
18.2977600000,102.3788500000,A,"74",6.1NRT,300.3100000000,16.0500000000,D
18.2963200000,102.3675200000,A,"84",6.1NRT,300.2500000000,31.7700000000,D
18.2606200000,102.0892700000,A,"31",6.1NRT,297.6000000000,21.5700000000,D
18.1723200000,101.4152900000,A,"76",6.1NRT,301.6300000000,13.3100000000,D
18.1709600000,101.4051100000,A,"52",6.1NRT,300.5000000000,6.0800000000,D
18.4432400000,103.4626700000,A,"0",6.1NRT,299.3600000000,28.7500000000,D
18.3501700000,102.7128200000,A,"100",6.1NRT,299.9400000000,127.8900000000,D
18.3487100000,102.7012900000,A,"90",6.1NRT,299.6900000000,52.3500000000,D
18.3075400000,102.3774200000,A,"82",6.1NRT,298.9400000000,25.2000000000,D
18.3060900000,102.3661000000,A,"95",6.1NRT,299.8800000000,72.7200000000,D
18.2759500000,102.1319900000,A,"100",6.1NRT,298.9100000000,119.1300000000,D
18.2688300000,102.0770300000,A,"86",6.1NRT,298.0300000000,36.8200000000,D
18.2674100000,102.0660400000,A,"69",6.1NRT,297.5200000000,15.5700000000,D
18.1924900000,101.4955900000,A,"77",6.1NRT,301.4100000000,19.0000000000,D
18.1911100000,101.4851700000,A,"88",6.1NRT,302.4900000000,38.5500000000,D
18.1816300000,101.4140300000,A,"74",6.1NRT,303.6900000000,15.4400000000,D
18.4154600000,103.1515500000,A,"67",6.1NRT,299.9400000000,13.2500000000,D
18.3601300000,102.7112900000,A,"84",6.1NRT,294.1200000000,35.4400000000,D
18.2856000000,102.1306500000,A,"100",6.1NRT,297.3200000000,122.6500000000,D
18.4273200000,103.1627300000,A,"100",6.1NRT,299.7100000000,216.9300000000,D
18.4257300000,103.1500200000,A,"100",6.1NRT,300.7200000000,140.3000000000,D
18.3641700000,102.6632200000,A,"71",6.1NRT,300.3600000000,14.8000000000,D
18.3139000000,102.2727200000,A,"36",6.1NRT,298.8600000000,12.9800000000,D
18.3124800000,102.2617900000,A,"94",6.1NRT,298.9500000000,62.1100000000,D
18.3096300000,102.2397900000,A,"73",6.1NRT,300.0100000000,14.4700000000,D
18.2981200000,102.1513000000,A,"100",6.1NRT,296.8800000000,161.1800000000,D
18.2966700000,102.1402400000,A,"100",6.1NRT,298.4200000000,126.5000000000,D
18.1919300000,101.3495400000,A,"100",6.1NRT,302.6100000000,101.8600000000,D
18.5395300000,103.8942400000,A,"70",6.1NRT,298.4200000000,19.6800000000,D
18.2642500000,101.6750500000,A,"83",6.1NRT,297.7700000000,29.9300000000,D
18.2628400000,101.6645500000,A,"72",6.1NRT,298.1500000000,16.3000000000,D
18.2322900000,101.4378000000,A,"48",6.1NRT,304.4500000000,9.5800000000,D
18.1172100000,100.5988500000,A,"66",6.1NRT,302.3900000000,6.8700000000,D
18.3381300000,102.1563300000,A,"60",6.1NRT,297.2100000000,11.5500000000,D
18.3366800000,102.1454000000,A,"78",6.1NRT,297.5200000000,24.3600000000,D
18.2513000000,101.5079500000,A,"37",6.1NRT,300.8500000000,7.3800000000,D
18.3411300000,102.1493300000,A,"78",6.1NRT,297.4400000000,24.0400000000,D
18.2584500000,101.5108600000,A,"29",6.1NRT,299.2200000000,6.3300000000,D
18.2569800000,101.4276000000,A,"85",6.1NRT,304.3700000000,38.9600000000,D
18.2556200000,101.4173300000,A,"99",6.1NRT,305.6900000000,77.9200000000,D
18.2501700000,101.3762300000,A,"42",6.1NRT,305.1200000000,8.4200000000,D
18.2461400000,101.3458700000,A,"69",6.1NRT,305.2100000000,13.2800000000,D
18.2771300000,101.5080100000,A,"76",6.1NRT,299.1100000000,16.2400000000,D
18.2757900000,101.4978900000,A,"77",6.1NRT,303.1700000000,19.2500000000,D
18.1712300000,100.7213200000,A,"41",6.1NRT,302.4400000000,8.6900000000,D
18.2742100000,101.4144000000,A,"93",6.1NRT,304.2200000000,50.3500000000,D
18.2728300000,101.4040000000,A,"84",6.1NRT,302.9100000000,24.4900000000,D
18.4466200000,102.5852300000,A,"94",6.1NRT,300.4500000000,70.4600000000,D
18.4451300000,102.5735700000,A,"76",6.1NRT,300.2600000000,19.6800000000,D
18.3412000000,101.7749600000,A,"88",6.1NRT,299.7000000000,39.5900000000,D
17.4477300000,95.7482600000,A,"63",6.1NRT,306.2600000000,16.8900000000,D
17.4455700000,95.7351700000,A,"78",6.1NRT,304.0200000000,29.3300000000,D
18.4565500000,102.5838500000,A,"69",6.1NRT,298.9100000000,14.0300000000,D
18.7141800000,104.5741500000,A,"100",6.1NRT,297.3500000000,187.6600000000,D
18.7121800000,104.5574600000,A,"69",6.1NRT,294.5200000000,26.2600000000,D
18.6882500000,104.3579600000,A,"63",6.1NRT,295.2900000000,17.7200000000,D
18.6594100000,104.1197300000,A,"96",6.1NRT,297.5500000000,117.7500000000,D
18.6575900000,104.1048400000,A,"77",6.1NRT,298.8900000000,33.5400000000,D
18.4664500000,102.5823000000,A,"72",6.1NRT,298.2000000000,20.4900000000,D
18.6705100000,104.1186100000,A,"27",6.1NRT,295.3700000000,14.2000000000,D
18.4330300000,102.2492900000,A,"90",6.1NRT,299.9700000000,49.8600000000,D
18.4383900000,102.2147900000,A,"93",6.1NRT,298.4800000000,60.1000000000,D
18.4369100000,102.2036500000,A,"100",6.1NRT,302.5500000000,164.3500000000,D
18.4396700000,102.2089400000,A,"100",6.1NRT,301.2900000000,171.0700000000,D
18.4382500000,102.1977800000,A,"90",6.1NRT,301.2300000000,48.0900000000,D
17.9622000000,98.7456800000,A,"31",6.1NRT,295.0700000000,4.7500000000,D
18.4550500000,102.2521200000,A,"70",6.1NRT,298.3200000000,13.3200000000,D
18.3495700000,101.4385700000,A,"100",6.1NRT,300.9400000000,246.0700000000,D
18.3482500000,101.4286100000,A,"85",6.1NRT,301.6800000000,26.9600000000,D
18.4055800000,101.7922600000,A,"37",6.1NRT,299.1900000000,8.9400000000,D
18.3589100000,101.4373200000,A,"92",6.1NRT,298.1400000000,47.0000000000,D
18.3534900000,101.3964500000,A,"90",6.1NRT,303.1400000000,38.6800000000,D
18.3521400000,101.3862900000,A,"75",6.1NRT,303.6000000000,16.1100000000,D
18.3682300000,101.4359200000,A,"74",6.1NRT,298.8800000000,13.2700000000,D
18.3641500000,101.4052100000,A,"81",6.1NRT,301.3900000000,18.1700000000,D
18.3628100000,101.3951800000,A,"67",6.1NRT,304.5200000000,10.6700000000,D
18.7359800000,104.2865200000,A,"71",6.1NRT,297.5700000000,21.2000000000,D
18.4828100000,102.2368400000,A,"79",6.1NRT,299.5200000000,22.0500000000,D
18.4400000000,101.9073300000,A,"62",6.1NRT,299.6600000000,8.0000000000,D
18.7471500000,104.2848100000,A,"70",6.1NRT,296.9900000000,22.4000000000,D
18.4312700000,101.7671800000,A,"69",6.1NRT,300.9000000000,14.1000000000,D
18.4298600000,101.7565000000,A,"100",6.1NRT,302.8200000000,96.7000000000,D
18.4048600000,101.5678900000,A,"72",6.1NRT,304.1200000000,25.5100000000,D
18.4034800000,101.5575100000,A,"52",6.1NRT,305.7100000000,13.0400000000,D
18.7547400000,104.2531100000,A,"86",6.1NRT,296.7300000000,54.8300000000,D
18.4239100000,101.6390500000,A,"37",6.1NRT,298.0100000000,6.5400000000,D
18.4142300000,101.5664300000,A,"81",6.1NRT,302.3500000000,31.1800000000,D
18.4128500000,101.5560900000,A,"84",6.1NRT,305.3000000000,28.1600000000,D
18.4114600000,101.5456600000,A,"96",6.1NRT,305.0900000000,65.0900000000,D
18.4003200000,101.4625000000,A,"83",6.1NRT,304.3700000000,21.1100000000,D
18.4000400000,101.3896500000,A,"98",6.1NRT,304.2300000000,72.6300000000,D
17.6841500000,96.5124000000,A,"48",6.1NRT,304.4700000000,10.1000000000,D
18.5328800000,102.2410100000,A,"75",6.1NRT,299.3200000000,16.8200000000,D
18.5437700000,102.3014900000,A,"55",6.1NRT,296.1200000000,14.1800000000,D
18.5352100000,102.2338400000,A,"51",6.1NRT,298.7500000000,6.2600000000,D
18.5506700000,102.2775300000,A,"83",6.1NRT,299.3700000000,29.0100000000,D
18.5492400000,102.2662500000,A,"69",6.1NRT,298.2100000000,14.4100000000,D
18.4846200000,101.7635600000,A,"77",6.1NRT,301.8100000000,16.9100000000,D
18.4832200000,101.7528000000,A,"87",6.1NRT,300.9500000000,33.7300000000,D
18.4804700000,101.7316700000,A,"73",6.1NRT,300.0400000000,17.5700000000,D
18.4791000000,101.7211200000,A,"61",6.1NRT,300.7000000000,12.1500000000,D
18.4408000000,101.4291100000,A,"94",6.1NRT,303.6300000000,52.4100000000,D
18.4367800000,101.3986800000,A,"51",6.1NRT,303.4200000000,12.4300000000,D
18.1452000000,99.2967900000,A,"47",6.1NRT,307.3600000000,6.6200000000,D
18.7238300000,103.5961500000,A,"66",6.1NRT,299.4600000000,13.4000000000,D
18.5836300000,102.4588200000,A,"81",6.1NRT,299.6100000000,25.6100000000,D
18.5177800000,101.9443300000,A,"73",6.1NRT,300.6500000000,13.2300000000,D
18.5163700000,101.9334100000,A,"65",6.1NRT,300.2800000000,8.4400000000,D
18.4926900000,101.7513900000,A,"33",6.1NRT,300.5000000000,6.8100000000,D
18.4082100000,101.1134900000,A,"92",6.1NRT,297.8700000000,48.5900000000,D
18.4068700000,101.1034600000,A,"76",6.1NRT,299.4100000000,21.5300000000,D
18.0787500000,98.7199100000,A,"64",6.1NRT,301.7100000000,10.9800000000,D
18.8083600000,104.0254600000,A,"74",6.1NRT,295.9500000000,26.1300000000,D
18.8066600000,104.0113200000,A,"50",6.1NRT,294.8600000000,10.0400000000,D
18.8358000000,103.9760100000,A,"35",6.1NRT,297.0900000000,14.4000000000,D
18.6189400000,102.2677300000,A,"86",6.1NRT,299.4300000000,36.4600000000,D
18.6174700000,102.2564800000,A,"93",6.1NRT,299.9900000000,61.2200000000,D
18.5752000000,101.9359300000,A,"70",6.1NRT,298.9100000000,13.4700000000,D
18.5737600000,101.9250600000,A,"80",6.1NRT,298.9300000000,24.2400000000,D
18.2975200000,99.9130900000,A,"55",6.1NRT,302.4400000000,6.1600000000,D
18.0897400000,98.4831800000,A,"71",6.1NRT,307.8200000000,9.1100000000,D
18.8689900000,104.1545900000,A,"68",6.1NRT,297.6400000000,25.0800000000,D
18.8671300000,104.1395000000,A,"90",6.1NRT,299.2000000000,72.5500000000,D
18.5689800000,101.8161600000,A,"90",6.1NRT,300.2500000000,44.8000000000,D
18.5675600000,101.8054800000,A,"85",6.1NRT,301.0200000000,30.5000000000,D
18.5720300000,101.8100600000,A,"87",6.1NRT,300.7900000000,35.9500000000,D
18.3292600000,100.0082100000,A,"65",6.1NRT,305.7000000000,7.8400000000,D
18.8685000000,104.1488700000,A,"89",6.1NRT,298.6100000000,61.7100000000,D
18.8667500000,104.1337500000,A,"75",6.1NRT,299.3300000000,33.9200000000,D
18.6493400000,102.3385500000,A,"91",6.1NRT,299.3100000000,53.7600000000,D
18.8171500000,103.6187000000,A,"37",6.1NRT,299.2100000000,22.4900000000,D
18.8155100000,103.6050500000,A,"50",6.1NRT,300.1100000000,24.4100000000,D
18.8090200000,103.5508700000,A,"96",6.1NRT,299.3100000000,103.2400000000,D
18.8996000000,104.2215900000,A,"78",6.1NRT,295.6400000000,32.1000000000,D
18.8906700000,104.1454200000,A,"69",6.1NRT,296.7700000000,25.5800000000,D
18.6101000000,101.8046600000,A,"49",6.1NRT,299.9400000000,7.5200000000,D
18.9039900000,103.9751100000,A,"97",6.1NRT,299.4400000000,120.9700000000,D
18.9021200000,103.9597500000,A,"59",6.1NRT,297.2800000000,17.5800000000,D
18.9477100000,104.2439500000,A,"98",6.1NRT,298.8200000000,136.9300000000,D
18.9459000000,104.2289500000,A,"97",6.1NRT,299.5600000000,129.3100000000,D
18.9065200000,103.9042500000,A,"87",6.1NRT,297.9500000000,58.3500000000,D
18.9048400000,103.8904800000,A,"81",6.1NRT,297.6300000000,38.9800000000,D
18.3746100000,99.8761500000,A,"65",6.1NRT,306.3800000000,9.9700000000,D
18.9591300000,104.2441600000,A,"80",6.1NRT,298.1700000000,37.1900000000,D
18.9572800000,104.2289500000,A,"83",6.1NRT,299.6400000000,45.9700000000,D
18.6073000000,101.4936300000,A,"57",6.1NRT,305.6200000000,8.3900000000,D
18.6966900000,102.0914800000,A,"24",6.1NRT,300.9100000000,8.4500000000,D
18.6995700000,102.0840700000,A,"67",6.1NRT,300.2100000000,13.0700000000,D
18.9644200000,103.9890000000,A,"69",6.1NRT,297.8800000000,27.3700000000,D
18.2010000000,98.3046500000,A,"34",6.1NRT,309.9100000000,7.9000000000,D
19.0057700000,104.2438800000,A,"44",6.1NRT,295.6200000000,16.6100000000,D
19.0039300000,104.2282900000,A,"91",6.1NRT,296.0700000000,80.8800000000,D
18.9719100000,103.9581700000,A,"90",6.1NRT,299.6800000000,70.2200000000,D
18.9700600000,103.9427200000,A,"76",6.1NRT,298.2400000000,38.1300000000,D
18.7483100000,102.1565100000,A,"69",6.1NRT,298.8400000000,11.5900000000,D
18.2115100000,98.3127000000,A,"76",6.1NRT,310.2200000000,12.8100000000,D
18.2100500000,98.3030300000,A,"83",6.1NRT,310.4500000000,20.0200000000,D
18.9726600000,103.8717600000,A,"36",6.1NRT,295.5000000000,17.3900000000,D
18.9225000000,103.4591500000,A,"49",6.1NRT,297.8500000000,10.0700000000,D
18.9206900000,103.4444600000,A,"89",6.1NRT,297.6900000000,60.3900000000,D
18.9776500000,103.7313500000,A,"27",6.1NRT,300.4200000000,11.8400000000,D
18.9230400000,103.2913900000,A,"70",6.1NRT,294.2500000000,17.9200000000,D
18.9213300000,103.2777100000,A,"71",6.1NRT,295.3500000000,19.3100000000,D
18.3388100000,98.9844900000,A,"53",6.1NRT,308.2400000000,7.7300000000,D
18.8371900000,102.4572100000,A,"53",6.1NRT,298.7900000000,8.9000000000,D
18.7661700000,101.9177900000,A,"58",6.1NRT,299.3100000000,6.6500000000,D
18.7647400000,101.9070200000,A,"95",6.1NRT,300.3900000000,68.0500000000,D
18.7685900000,101.9118700000,A,"88",6.1NRT,300.3300000000,40.5700000000,D
18.7672100000,101.9010800000,A,"79",6.1NRT,300.3900000000,22.0200000000,D
18.2220400000,98.0244100000,A,"52",6.1NRT,305.7600000000,7.6700000000,D
18.9989600000,103.6100500000,A,"51",6.1NRT,299.3700000000,14.0800000000,D
18.2388800000,97.9503000000,A,"52",6.1NRT,305.7800000000,7.6600000000,D
17.7875600000,95.0198300000,A,"47",6.1NRT,310.4300000000,18.1000000000,D
17.7852500000,95.0061400000,A,"71",6.1NRT,308.2600000000,33.7300000000,D
17.7828300000,94.9918300000,A,"22",6.1NRT,304.5700000000,17.5900000000,D
19.0756500000,103.8826800000,A,"84",6.1NRT,300.7500000000,44.8400000000,D
19.0430900000,103.6150800000,A,"52",6.1NRT,296.4500000000,17.5400000000,D
19.0416300000,103.6030700000,A,"85",6.1NRT,298.4000000000,43.1200000000,D
19.1144100000,104.1111400000,A,"55",6.1NRT,292.4000000000,20.2400000000,D
19.0522900000,103.6013400000,A,"52",6.1NRT,298.3900000000,21.6600000000,D
18.6474700000,100.5095400000,A,"36",6.1NRT,303.6100000000,8.1600000000,D
18.2755600000,97.9440700000,A,"69",6.1NRT,307.2800000000,15.2200000000,D
18.2724800000,97.9236800000,A,"53",6.1NRT,307.2300000000,8.9600000000,D
19.0344100000,103.3704000000,A,"50",6.1NRT,296.4800000000,33.5900000000,D
18.9674500000,102.6781900000,A,"74",6.1NRT,298.3300000000,17.9600000000,D
18.9660100000,102.6666300000,A,"75",6.1NRT,298.7400000000,18.8900000000,D
18.9817700000,102.7111400000,A,"34",6.1NRT,296.5000000000,8.2200000000,D
18.6573600000,100.1793300000,A,"70",6.1NRT,303.9300000000,10.3700000000,D
19.1525100000,103.9400900000,A,"71",6.1NRT,298.1700000000,17.3900000000,D
19.0893900000,103.3280600000,A,"73",6.1NRT,296.6900000000,17.4400000000,D
19.0877500000,103.3147400000,A,"87",6.1NRT,298.5500000000,46.3500000000,D
19.1810000000,103.9915200000,A,"43",6.1NRT,293.9500000000,9.3200000000,D
19.1297400000,103.3090700000,A,"33",6.1NRT,296.9400000000,8.4600000000,D
19.1343200000,103.3029900000,A,"70",6.1NRT,297.4100000000,15.9600000000,D
18.9192300000,101.5826300000,A,"84",6.1NRT,302.8100000000,23.9700000000,D
18.0756800000,95.8956100000,A,"95",6.1NRT,304.5800000000,78.9200000000,D
18.0735800000,95.8830200000,A,"92",6.1NRT,307.6100000000,63.5000000000,D
19.2159200000,103.8054300000,A,"72",6.1NRT,297.0400000000,18.4400000000,D
19.2531300000,103.9314100000,A,"55",6.1NRT,297.8600000000,10.4400000000,D
19.2514900000,103.9176800000,A,"61",6.1NRT,298.1700000000,11.9800000000,D
19.2153600000,103.6176100000,A,"58",6.1NRT,298.1100000000,9.8100000000,D
19.1235700000,102.8723100000,A,"63",6.1NRT,297.7800000000,10.5000000000,D
19.1221100000,102.8605900000,A,"40",6.1NRT,297.6000000000,6.6400000000,D
18.6425900000,99.1764500000,A,"73",6.1NRT,309.0000000000,9.9200000000,D
18.5765100000,98.7243700000,A,"66",6.1NRT,305.6700000000,9.8600000000,D
19.2141700000,103.3442200000,A,"72",6.1NRT,298.2200000000,18.6000000000,D
19.1812600000,103.0822100000,A,"70",6.1NRT,298.3500000000,16.4800000000,D
19.2262000000,103.3549200000,A,"61",6.1NRT,298.7700000000,17.0700000000,D
19.1387200000,102.6677300000,A,"86",6.1NRT,295.8700000000,42.8700000000,D
18.0319200000,95.1090300000,A,"78",6.1NRT,309.1300000000,24.5800000000,D
19.2334400000,103.3604200000,A,"49",6.1NRT,299.4600000000,10.4000000000,D
19.2318700000,103.3473400000,A,"36",6.1NRT,298.7700000000,8.6000000000,D
18.0367900000,95.1158700000,A,"43",6.1NRT,309.3400000000,14.8300000000,D
19.0157300000,101.5399200000,A,"80",6.1NRT,303.8600000000,16.6500000000,D
19.0143800000,101.5296200000,A,"57",6.1NRT,304.6400000000,10.6900000000,D
18.7603400000,99.6685600000,A,"61",6.1NRT,304.9600000000,8.5700000000,D
18.1834300000,95.9214300000,A,"60",6.1NRT,304.1300000000,12.3700000000,D
19.2194800000,103.0696900000,A,"63",6.1NRT,297.8500000000,11.8600000000,D
19.2178400000,103.0562900000,A,"74",6.1NRT,297.8500000000,20.8700000000,D
19.3494200000,104.0604600000,A,"71",6.1NRT,297.5500000000,22.4400000000,D
19.3477000000,104.0458600000,A,"73",6.1NRT,298.2800000000,25.2000000000,D
19.2586100000,103.3030800000,A,"83",6.1NRT,298.0400000000,35.9400000000,D
19.2570200000,103.2900600000,A,"47",6.1NRT,297.8200000000,11.2800000000,D
18.7306600000,99.2707600000,A,"40",6.1NRT,306.0100000000,7.2200000000,D
18.7293100000,99.2613800000,A,"53",6.1NRT,307.2200000000,9.0000000000,D
18.7395800000,99.2692900000,A,"65",6.1NRT,306.2900000000,16.0900000000,D
18.7382300000,99.2599000000,A,"90",6.1NRT,310.0500000000,34.3100000000,D
19.0698900000,101.5857800000,A,"89",6.1NRT,302.9500000000,37.0100000000,D
18.8582900000,100.0382200000,A,"28",6.1NRT,301.1600000000,7.3200000000,D
18.4716100000,97.4125100000,A,"78",6.1NRT,310.7900000000,13.8700000000,D
18.4668400000,97.3816200000,A,"56",6.1NRT,309.9200000000,10.7100000000,D
